time,flow, temp, salt,aed_oxygen_oxy,aed_silica_rsi,aed_nitrogen_amm,aed_nitrogen_nit,aed_phosphorus_frp,aed_organic_matter_pon,aed_organic_matter_don,aed_organic_matter_pop,aed_organic_matter_dop,aed_organic_matter_poc,aed_organic_matter_doc,aed_phytoplankton_green,aed_phytoplankton_diatom,aed_phytoplankton_crypto
2006-03-10,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-03-11,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-03-12,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-03-13,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-03-14,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-03-15,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-03-16,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-03-17,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-03-18,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-03-19,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-03-20,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-03-21,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-03-22,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-03-23,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-03-24,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-03-25,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-03-26,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-03-27,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-03-28,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-03-29,0.003587963,0.5,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-03-30,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-03-31,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-04-01,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-04-02,0.0071759259,0.5,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-04-03,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-04-04,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-04-05,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-04-06,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-04-07,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-04-08,0.003587963,6.6,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-04-09,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-04-10,0.003587963,6,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-04-11,0.003587963,4.2,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-04-12,0.0071759259,7,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-04-13,0.003587963,7.8,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-04-14,0.046412037,8.7,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-04-15,0.028587963,6.2,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-04-16,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-04-17,0.003587963,6.8,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-04-18,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-04-19,0.003587963,9.6,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-04-20,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-04-21,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-04-22,0.003587963,2.3,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-04-23,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-04-24,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-04-25,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-04-26,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-04-27,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-04-28,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-04-29,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-04-30,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-05-01,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-05-02,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-05-03,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-05-04,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-05-05,0.0071759259,12.4,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-05-06,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-05-07,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-05-08,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-05-09,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-05-10,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-05-11,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-05-12,0.025,12.8,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-05-13,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-05-14,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-05-15,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-05-16,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-05-17,0.0071759259,19.4,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-05-18,0.0892361111,14.7,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-05-19,0.0071759259,9.3,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-05-20,0.003587963,7.9,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-05-21,0.003587963,10.6,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-05-22,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-05-23,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-05-24,0.003587963,10.1,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-05-25,0.0142361111,8.8,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-05-26,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-05-27,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-05-28,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-05-29,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-05-30,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-05-31,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-06-01,0.003587963,19.6,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-06-02,0.003587963,21.5,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-06-03,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-06-04,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-06-05,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-06-06,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-06-07,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-06-08,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-06-09,0.003587963,12.7,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-06-10,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-06-11,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-06-12,0.0356481481,14.4,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-06-13,0.0392361111,16.3,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-06-14,0.1784722222,22.5,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-06-15,0.0392361111,20.1,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-06-16,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-06-17,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-06-18,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-06-19,0.0071759259,17.1,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-06-20,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-06-21,0.003587963,14.1,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-06-22,0.0642361111,17.6,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-06-23,0.0392361111,16.3,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-06-24,0.0071759259,16,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-06-25,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-06-26,0.003587963,17,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-06-27,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-06-28,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-06-29,0.0071759259,18.4,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-06-30,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-07-01,0.0178240741,17.3,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-07-02,0.021412037,14.9,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-07-03,0.021412037,16.4,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-07-04,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-07-05,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-07-06,0.0570601852,18.8,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-07-07,0.0071759259,17.9,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-07-08,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-07-09,0.046412037,17,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-07-10,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-07-11,0.0071759259,15.5,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-07-12,0.0071759259,14.7,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-07-13,0.003587963,16.6,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-07-14,0.021412037,16,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-07-15,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-07-16,0.05,17.3,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-07-17,0.025,18.2,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-07-18,0.05,15.6,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-07-19,0.021412037,17.1,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-07-20,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-07-21,0.003587963,20.7,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-07-22,0.0606481481,23.9,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-07-23,0.4104166667,20.9,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-07-24,0.0321759259,20.2,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-07-25,0.0142361111,17.5,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-07-26,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-07-27,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-07-28,0.0606481481,13.7,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-07-29,0.0071759259,14.7,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-07-30,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-07-31,0.025,14.5,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-08-01,0.0071759259,12.4,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-08-02,0.0178240741,11.7,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-08-03,0.003587963,12.8,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-08-04,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-08-05,0.003587963,13.5,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-08-06,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-08-07,0.046412037,17.7,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-08-08,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-08-09,0.003587963,19.7,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-08-10,0.003587963,15.5,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-08-11,0.0928240741,14,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-08-12,0.003587963,17.1,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-08-13,0.05,15.3,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-08-14,0.0142361111,16.8,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-08-15,0.003587963,15.4,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-08-16,0.0178240741,14.7,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-08-17,0.075,13.6,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-08-18,0.0321759259,19.6,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-08-19,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-08-20,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-08-21,0.003587963,14.8,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-08-22,0.053587963,20.2,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-08-23,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-08-24,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-08-25,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-08-26,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-08-27,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-08-28,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-08-29,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-08-30,0.0071759259,13.4,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-08-31,0.021412037,9.8,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-09-01,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-09-02,0.0178240741,17.7,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-09-03,0.003587963,17.2,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-09-04,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-09-05,0.0071759259,17.1,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-09-06,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-09-07,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-09-08,0.003587963,14.7,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-09-09,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-09-10,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-09-11,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-09-12,0.028587963,10.7,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-09-13,0.003587963,8.2,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-09-14,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-09-15,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-09-16,0.003587963,6.3,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-09-17,0.0071759259,5.8,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-09-18,0.003587963,7.9,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-09-19,0.0071759259,6.8,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-09-20,0.003587963,7.1,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-09-21,0.003587963,9.3,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-09-22,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-09-23,0.0071759259,9.4,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-09-24,0.0071759259,12,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-09-25,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-09-26,0.0071759259,5.6,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-09-27,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-09-28,0.003587963,12.8,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-09-29,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-09-30,0.003587963,10.2,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-10-01,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-10-02,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-10-03,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-10-04,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-10-05,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-10-06,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-10-07,0.003587963,2.8,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-10-08,0.003587963,4.3,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-10-09,0.0071759259,3.5,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-10-10,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-10-11,0.0071759259,0.5,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-10-12,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-10-13,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-10-14,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-10-15,0.003587963,0.5,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-10-16,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-10-17,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-10-18,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-10-19,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-10-20,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-10-21,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-10-22,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-10-23,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-10-24,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-10-25,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-10-26,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-10-27,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-10-28,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-10-29,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-10-30,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-10-31,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-11-01,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-11-02,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-11-03,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-11-04,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-11-05,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-11-06,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-11-07,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-11-08,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-11-09,0.003587963,0.5,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-11-10,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-11-11,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-11-12,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-11-13,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-11-14,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-11-15,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-11-16,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-11-17,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-11-18,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-11-19,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-11-20,0.003587963,0.5,0.28,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-11-21,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-11-22,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-11-23,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-11-24,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-11-25,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-11-26,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-11-27,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-11-28,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
2006-11-29,0,0,0,225,12.5,12.5,27.6,0.25,70,5,10,10,80,700,40,40,40
